sku_id,title,description,availability,condition,price,link,image_link,brand,video_link,additional_image_link,age_group,color,gender,item_group_id,google_product_category,material,pattern,product_type,sale_price,sale_price_effective_date,shipping,shipping_weight,gtin,mpn,size,tax,ios_url,ios_app_store_id,ios_app_name,iPhone_url,iPhone_app_store_id,iPhone_app_name,iPad_url,iPad_app_store_id,iPad_app_name,android_url,android_package,android_app_name,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
BD7632_7.5_CNF,Handball spezial,"<html><body><p> esmakordselt 1979. aastal eliitkäsipallurite jaoks kasutusele võetud kingad on nüüdseks armastatud oma klassikalise stiili tõttu. see versioon on valmistatud lehma mokkast pealsest, mis tagab paindliku tunde. pehme kummist välistald hoiab neid oma vintage-juurtele truuks. </p></body></html> Vaata lähemalt ballzy.eu.",in stock,new,119.00 EUR,https://ballzy.eu/et/product/handball-spezial-bd7632-7-5-cnf,https://o.cropink.com/i/p-i/d52aef6a-b350-488f-896d-7ff35ba684cf?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,adidas Originals,,,adult,Blue,male,,Women's Street Shoes,,,Women's Street Shoes,79.00 EUR,,,,4060512040822,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,adidas Originals,Male|Female
CW2288_111_8.5_CNF,Air force 1 ´07,"<html><body><p> legendaarne stiil refined&hellip; sära elab edasi nike air force 1 ´07-s, b-palli og-s, mis paneb värske pöörde sellele, mida tunned kõige paremini: vastupidavad õmblused, puhas viimistlus ja täiuslik kogus välku, mis paneb sind särama&hellip; tooteomadused: nike air pehmendus lisab kerget ja kogu päeva kestvat mugavust&hellip; madalalt lõigatud siluett lisab puhta ja voolujoonelise välimuse&hellip; pehmendusega krae on pehme ja mugav&hellip; toote omadused alapealkirjad: pehmend Vaata lähemalt ballzy.eu.",in stock,new,134.00 EUR,https://ballzy.eu/et/product/air-force-1-07-cw2288-111-8-5-cnf,https://o.cropink.com/i/p-i/3619bf2b-4eda-4287-997c-e649f78b0896?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Nike,,,adult,White,male,,Men's Street Shoes,,,Men's Street Shoes,100.50 EUR,,,,194500874930,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,Nike,Male
VN000EYEW001_090_CNF,Ua classic slip-on,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,in stock,new,69.00 EUR,https://ballzy.eu/et/product/ua-classic-slip-on-vn000eyew001-090-cnf,https://o.cropink.com/i/p-i/c3831464-17ff-48fb-98f1-62ec23068d8d?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Vans,,,adult,White,male,,Women's Street Shoes,,,Women's Street Shoes,51.75 EUR,,,,658100058805,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,Vans,Male|Female
60113286_OSFM_CNF,Face mask new york yankees,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,in stock,new,19.00 EUR,https://ballzy.eu/et/product/face-mask-new-york-yankees-60113286-osfm-cnf,https://o.cropink.com/i/p-i/7787698c-809c-484d-be02-a0af579ff630?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,New Era,,,adult,Black,male,,Men's Face Masks,,,Men's Face Masks,5.00 EUR,,,,195132907225,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,New Era,Male|Female
DA2123_100_S_CNF,U nk ed crew bball 3pr 144,"peatamatule mängijale./>tugevda oma mängu nike igapäevaste polsterdatud sokkidega. jalataldade polsterdus pakub mugavust väljakul, samal ajal kui jala võlvi soonik ümbritseb su jala keskosa toetava tunde tekitamiseks.dri-fit tehnoloogia aitab hoida jalad kuivana ja mugavana.jalataldade pehmendus tagab mugavuse.soonik jalavõlvi osa pakub toetavat tunnet.crew-stiilis siluett katab su pahkluu ja alumist säärt. Vaata lähemalt ballzy.eu.",in stock,new,27.00 EUR,https://ballzy.eu/et/product/u-nk-ed-crew-bball-3pr-144-da2123-100-s-cnf,https://o.cropink.com/i/p-i/1fd7d10e-6d82-4559-b934-10defe2fbe13?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Nike,,,adult,White,male,,Kids' Socks,,,Kids' Socks,20.25 EUR,,,,194499963134,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,Nike,Male|Female|Children
DH2920_111_4Y_CNF,Air force 1 le gs,"<html><body><p> salute to a legendale&hellip; sellest ongi legendid tehtud. nike air force 1 le toob tagasi 82. aasta kõvapuu ikooni igapäevaseks stiiliks, mis on täielikult valge või täielikult must. vastupidavus, tunnetus ja air on endiselt olemas neile, kes armastavad klassikalist&hellip; toote omadused: ehtne ja sünteetiline nahk on vastupidav ja kergesti puhastatav&hellip; varjatud air-põhjaüksus pakub klassikalist pehmendust&hellip; kummist tald toob vastupidava haardumise&hellip; toote om Vaata lähemalt ballzy.eu.",in stock,new,109.00 EUR,https://ballzy.eu/et/product/air-force-1-le-gs-dh2920-111-4y-cnf,https://o.cropink.com/i/p-i/642b476c-7a38-44fe-b86e-a0c953cb49f3?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Nike,,,adult,White,female,,Kids' Street Shoes,,,Kids' Street Shoes,81.75 EUR,,,,194954229638,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,Nike,Female|Children
CZ5478_001_7_CNF,Nike victori one shower slide,"libise mugavusse.oled mänginud tubli mängu. oled kõvasti higistanud. oled andnud endast kõik. nüüd on jäänud ainult üks asi veel – pead duši all ära käima. ära muretse, oleme sulle nike'i victori one'i plätudega abiks. ühes tükis vahtkummist plätu on pehme ja mugav ning haakumist soodustav muster talla all ei lase sul märjal pinnal libiseda. lisaks kuivavad plätud kiiresti, seega ei oska keegi aimata, et tulid just duši alt, kui peole tormad.ühes tükis vahtkummist plät Vaata lähemalt ballzy.eu.",in stock,new,29.00 EUR,https://ballzy.eu/et/product/nike-victori-one-shower-slide-cz5478-001-7-cnf,https://o.cropink.com/i/p-i/6a088dd3-26b2-40e3-9cd7-b4815f85a6dd?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Nike,,,adult,Black,male,,Men's Slides,,,Men's Slides,21.75 EUR,,,,194501091848,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,Nike,Male
VN000D3HY281_050_CNF,Ua old skool,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,in stock,new,79.00 EUR,https://ballzy.eu/et/product/ua-old-skool-vn000d3hy281-050-cnf,https://o.cropink.com/i/p-i/9e8d4903-114e-46a3-83c6-2247a8732f41?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Vans,,,adult,Black,male,,Women's Street Shoes,,,Women's Street Shoes,59.25 EUR,,,,700053803756,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,Vans,Male|Female
6446R_RED_S_CNF,Mcd extended leg sleeves,Leg sleeve featuring 9mm hex™ technology is a favorite among pro and collegiate players Vaata lähemalt ballzy.eu.,in stock,new,39.00 EUR,https://ballzy.eu/et/product/mcd-extended-leg-sleeves-6446r-red-s-cnf,https://o.cropink.com/i/p-i/ee5bcc4d-41a4-4bdc-a523-0171da29ab2b?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Mcdavid,,,adult,Red,male,,Kids' Accessories,,,Kids' Accessories,19.00 EUR,,,,,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Basketball,in stock,Yes,Mcdavid,Male|Female|Children
SX4863_101_S_CNF,W nk evry ltwt foot 3pr,"<html><body><p> mugavad ja lhellip; nike everyday lightweight footie sokid on valmistatud võrgust ja venivast puuvillasegust, mis tagab hingavuse ja mugava, pehme tunde&hellip; toote omadused: higi eemaldav kangas aitab sul kuivana ja mugavalt püsida&hellip; võrgupaneelid aitavad hoida jalad jahedana&hellip; tugevdatud varbad lisavad vastupidavust&hellip; toote omaduste alajaotused: tootedetailid: 71% puuvill/26% nailon/2-3% spandex/0-1% metallist kiud. materjalide protsendid võivad erineda. kon Vaata lähemalt ballzy.eu.",in stock,new,14.00 EUR,https://ballzy.eu/et/product/w-nk-evry-ltwt-foot-3pr-sx4863-101-s-cnf,https://o.cropink.com/i/p-i/48bd4abb-d1e4-40b1-8eaf-59876d3f8fd4?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Nike,,,adult,White,female,,Women's Socks,,,Women's Socks,10.50 EUR,,,,823233345799,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,Nike,Female
SX7667_010_S_CNF,U nk everyday cush ankle 3pr,"mugavus ja toestus./>läbi oma treeningud nike everyday cushioned socks sokkidega. paks terry tallaosa annab sulle lisamugavust jalgade harjutuste ja tõstete jaoks, samal ajal kui võlvi ümber on liibuv ja toetav riba ekstrateotuse jaoks.dri-fit tehnoloogia aitab hoida su jalad kuivana ja mugavana.paks terry tallaosa pakub mugavust ja põrutuse neeldumist.võlvi ümber olev riba annab toetava tunde.1/4-pikkusega lõige katab su pahkluu. Vaata lähemalt ballzy.eu.",in stock,new,19.00 EUR,https://ballzy.eu/et/product/u-nk-everyday-cush-ankle-3pr-sx7667-010-s-cnf,https://o.cropink.com/i/p-i/266c52a1-3543-47f2-8540-4f4fc6264949?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Nike,,,adult,Black,male,,Kids' Socks,,,Kids' Socks,14.25 EUR,,,,888407233944,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,Nike,Male|Female|Children
12134752_OSFM_CNF,Ne estl beanie,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,in stock,new,29.00 EUR,https://ballzy.eu/et/product/ne-estl-beanie-12134752-osfm-cnf,http://backend.ballzy.eu/media/catalog/product/n/e/newera-ne-essential-beanie-must-lkvl.jpg?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,New Era,,,adult,Black,male,,,,,,19.00 EUR,,,,193650910284,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,,in stock,Yes,New Era,Male|Female
DA5718_100_S_CNF,U j essential crew 3pr - 144,"igapäevane jalanõude kaaslane./>jordan essentials crew sokid on pehmed ja venivad, tagades toetava sobivuse ning jala all on kootud pehmendus. komplektis on 3 paari sokke, mis annavad sulle valmiduse peaaegu pooleks nädalaks. Vaata lähemalt ballzy.eu.",in stock,new,24.00 EUR,https://ballzy.eu/et/product/u-j-essential-crew-3pr-144-da5718-100-s-cnf,https://o.cropink.com/i/p-i/3e27f02f-a023-4d0c-afc7-aab90e43aea4?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Jordan,,,adult,White,male,,Kids' Socks,,,Kids' Socks,18.00 EUR,,,,194958592806,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,Jordan,Male|Female|Children
VN000EYEBWW1_040_CNF,Ua classic slip-on,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,in stock,new,69.00 EUR,https://ballzy.eu/et/product/ua-classic-slip-on-vn000eyebww1-040-cnf,https://o.cropink.com/i/p-i/6f95eff3-e1b3-4fc7-9e49-5ad279c22cc0?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Vans,,,adult,Multicolored,male,,Women's Street Shoes,,,Women's Street Shoes,51.75 EUR,,,,700053333963,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,Vans,Male|Female
80468932_OSFA_CNF,Mlb league ess 940 yankees,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,in stock,new,29.00 EUR,https://ballzy.eu/et/product/mlb-league-ess-940-yankees-80468932-osfa-cnf,https://o.cropink.com/i/p-i/27eae9bc-ef35-4186-9ca8-843f5455927c?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,New Era,,,adult,Black,male,,Women's Hats,,,Women's Hats,21.75 EUR,,,,190843368587,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,New Era,Male|Female
DD1917_010_S_CNF,M np df short,"<html><body><p> kerge tugevus, tugevus, mis on ette nähtud jõudluseks&hellip; nike pro dri-fit shorts on palju rohkem kui põhikiht, sest need on kergest materjalist, mis hoiab sind kuivana, jahedana ja toetab sind alates soojendusest kuni jahedate treeninguteni. need on valmistatud vähemalt 75% ulatuses taaskasutatud polüesterkiududest, mille veniv disain aitab sul kõige raskemate treeningute või võistluste ajal täiel määral liikuda&hellip; tooteomadused: nike dri-fit tehnoloogia juhib higi keha Vaata lähemalt ballzy.eu.",in stock,new,34.00 EUR,https://ballzy.eu/et/product/m-np-df-short-dd1917-010-s-cnf,https://o.cropink.com/i/p-i/12e663ad-5374-4c7f-b8b8-cc60c34f4ec8?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Nike,,,adult,Black,male,,Men's Leggings,,,Men's Leggings,24.00 EUR,,,,195237754366,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Basketball,in stock,Yes,Nike,Male
DD1917_068_S_CNF,M np df short,"<html><body><p> kerge tugevus, tugevus, mis on ette nähtud jõudluseks&hellip; nike pro dri-fit shorts on palju rohkem kui põhikiht, sest need on kergest materjalist, mis hoiab sind kuivana, jahedana ja toetab sind alates soojendusest kuni jahedate treeninguteni. need on valmistatud vähemalt 75% ulatuses taaskasutatud polüesterkiududest, mille veniv disain aitab sul kõige raskemate treeningute või võistluste ajal täiel määral liikuda&hellip; tooteomadused: nike dri-fit tehnoloogia juhib higi keha Vaata lähemalt ballzy.eu.",in stock,new,34.00 EUR,https://ballzy.eu/et/product/m-np-df-short-dd1917-068-s-cnf,https://o.cropink.com/i/p-i/ee22ec0d-ab21-4c10-8082-c54f7194a556?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Nike,,,adult,Gray,male,,Men's Leggings,,,Men's Leggings,24.00 EUR,,,,195237754502,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Basketball,in stock,Yes,Nike,Male
DD1917_100_S_CNF,M np df short,"<html><body><p> kerge tugevus, tugevus, mis on ette nähtud jõudluseks&hellip; nike pro dri-fit shorts on palju rohkem kui põhikiht, sest need on kergest materjalist, mis hoiab sind kuivana, jahedana ja toetab sind alates soojendusest kuni jahedate treeninguteni. need on valmistatud vähemalt 75% ulatuses taaskasutatud polüesterkiududest, mille veniv disain aitab sul kõige raskemate treeningute või võistluste ajal täiel määral liikuda&hellip; tooteomadused: nike dri-fit tehnoloogia juhib higi keha Vaata lähemalt ballzy.eu.",in stock,new,34.00 EUR,https://ballzy.eu/et/product/m-np-df-short-dd1917-100-s-cnf,https://o.cropink.com/i/p-i/6df8e54b-6e04-4387-acca-432230ea8c37?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Nike,,,adult,White,male,,Men's Leggings,,,Men's Leggings,23.00 EUR,,,,195237754557,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Basketball,in stock,Yes,Nike,Male
DD1919_010_S_CNF,M np df 3qt tight,"<html><body><p> kerge tugevus, tugevus, mis on ette nähtud jõudluseks&hellip; nike pro dri-fit sukkpüksid ümbritsevad sind kerge kangaga, mis aitab sul tunda end kuivana, jahedana ja toetada sind alates soojendusest kuni jahedate treeninguteni. need on valmistatud vähemalt 75% ulatuses taaskasutatud polüesterkiududest, mille veniv disain aitab teil liikuda täie intensiivsusega ka kõige raskemate treeningute või võistluste ajal&hellip; toote omadused: need on valmistatud vähemalt 75% ulatuses taa Vaata lähemalt ballzy.eu.",in stock,new,39.00 EUR,https://ballzy.eu/et/product/m-np-df-3qt-tight-dd1919-010-s-cnf,https://o.cropink.com/i/p-i/fb97f6bf-1a97-44c6-bbc6-0ff868e7a981?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Nike,,,adult,Black,male,,Men's Leggings,,,Men's Leggings,29.25 EUR,,,,195237755035,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Basketball,in stock,Yes,Nike,Male
DH5485_601_S_CNF,U nk everyday ankle 1pk - 144,"<html><body><p> töötavad välja rõveduse pärast. kombineerides pehmed lõngad higi äravoolava võimsusega, aitavad need narmastatud mansetiga sokid hoida jalad treeningute ajal kuivana ja mugavalt, ohverdamata seejuures stiili… tooteomadused: dri-fit tehnoloogia aitab hoida jalad kuivana ja mugavalt… kootud lõngad tunduvad jalgade vastu pehmed… toote omaduste alajaotused: tootedetailid: 85% polüester/13% nailon/2% elastaani… masinpesu. imporditud. </p></body></html> Vaata lähemalt ballzy.eu.",in stock,new,17.00 EUR,https://ballzy.eu/et/product/u-nk-everyday-ankle-1pk-144-dh5485-601-s-cnf,https://o.cropink.com/i/p-i/df1dc999-ac9d-4385-9684-ab42c1211423?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Nike,,,adult,Pink,female,,Women's Socks,,,Women's Socks,8.00 EUR,,,,195244784455,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,Nike,Female
DN3314_010_S_CNF,U nk evryday plus cush footie,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,in stock,new,19.00 EUR,https://ballzy.eu/et/product/u-nk-evryday-plus-cush-footie-dn3314-010-s-cnf,https://o.cropink.com/i/p-i/15a2faf3-e90a-4e44-aae5-6264ec05b54e?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Nike,,,adult,Black,male,,Men's Socks,,,Men's Socks,14.25 EUR,,,,195244776986,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Basketball,in stock,Yes,Nike,Male|Female
DN3314_100_S_CNF,U nk evryday plus cush footie,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,in stock,new,19.00 EUR,https://ballzy.eu/et/product/u-nk-evryday-plus-cush-footie-dn3314-100-s-cnf,https://o.cropink.com/i/p-i/74cc70d4-a8c2-45e6-8a6e-8a7d7488249b?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Nike,,,adult,White,male,,Men's Socks,,,Men's Socks,14.25 EUR,,,,195244777068,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Basketball,in stock,Yes,Nike,Male|Female
SX7669_100_S_CNF,U nk everyday csh ankl 6pr 132,"<html><body><p> mugavus ja tugevus&hellip; nike everyday cushioned sokid annavad jõudu treeningule. paks froteepõhi annab sulle lisamugavust jalaharjutuste ja tõstete tegemiseks, samas kui ribiline kaareriba ümbritseb sinu keskjalga, et tagada toetav tunne&hellip; toote omadused: dri-fit tehnoloogia aitab hoida jalad kuivana ja mugavalt&hellip; paks froteepõhi pakub mugavust ja löögiabi&hellip; ribitud kaareriba tagab toetava tunde&hellip; 1/4-pikkune siluett katab pahkluu&hellip; tooteomaduste Vaata lähemalt ballzy.eu.",in stock,new,19.00 EUR,https://ballzy.eu/et/product/u-nk-everyday-csh-ankl-6pr-132-sx7669-100-s-cnf,https://o.cropink.com/i/p-i/116b90d8-223c-49c9-9e20-d4345b393f8c?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Nike,,,adult,White,male,,Men's Socks,,,Men's Socks,14.25 EUR,,,,194954124841,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Basketball,in stock,Yes,Nike,Male|Female
DK0A4XDAWHX1_XS_CNF,Ss mapleton t-shirt w,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,in stock,new,29.00 EUR,https://ballzy.eu/et/product/ss-mapleton-t-shirt-w-dk0a4xdawhx1-xs-cnf,https://o.cropink.com/i/p-i/b504c7e5-4f22-4afc-8240-23ddfdbae546?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Dickies,,,adult,White,female,,Women's Tees,,,Women's Tees,10.00 EUR,,,,194905708724,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,Dickies,Female
VN000D3HBKA1_130_CNF,Ua old skool,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,in stock,new,84.00 EUR,https://ballzy.eu/et/product/ua-old-skool-vn000d3hbka1-130-cnf,https://o.cropink.com/i/p-i/e2f5e3c5-550a-44ba-8b9b-41786e0b3be7?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Vans,,,adult,Black,male,,Women's Street Shoes,,,Women's Street Shoes,59.00 EUR,,,,700053843684,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,Vans,Male|Female
DJ6224_010_1SIZE_CNF,U nsw beanie utility futura,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,in stock,new,29.00 EUR,https://ballzy.eu/et/product/u-nsw-beanie-utility-futura-dj6224-010-1size-cnf,http://backend.ballzy.eu/media/catalog/product/n/i/nike-u-nsw-beanie-utility-futura-must-xtma.jpg?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Nike,,,adult,Black,male,,,,,,21.75 EUR,,,,194958730062,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,,in stock,Yes,Nike,Male
DX5074_010_M_CNF,U nk nsw everyday essential an,Nike everyday essentiali sokid on kerged ja mitmekülgsed ning neid saa kanda erinevate tegevustega. nad tunduvad jalas pehmed ja nende õhku läbilaskev silmkoes kangas pakub kogu päeva kestvat mugavust. see toode on valmistatud vähemalt 75% taaskasutatud polüesterkiududest. Vaata lähemalt ballzy.eu.,in stock,new,19.00 EUR,https://ballzy.eu/et/product/u-nk-nsw-everyday-essential-an-dx5074-010-m-cnf,https://o.cropink.com/i/p-i/eab14f48-bab8-4b92-b457-d6b00f24b38c?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Nike,,,adult,Black,male,,Kids' Socks,,,Kids' Socks,10.00 EUR,,,,196148785777,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,Nike,Male|Female|Children
DX5074_101_M_CNF,U nk nsw everyday essential an,Nike everyday essentiali sokid on kerged ja mitmekülgsed ning neid saa kanda erinevate tegevustega. nad tunduvad jalas pehmed ja nende õhku läbilaskev silmkoes kangas pakub kogu päeva kestvat mugavust. see toode on valmistatud vähemalt 75% taaskasutatud polüesterkiududest. Vaata lähemalt ballzy.eu.,in stock,new,19.00 EUR,https://ballzy.eu/et/product/u-nk-nsw-everyday-essential-an-dx5074-101-m-cnf,https://o.cropink.com/i/p-i/52e766a8-efd0-424c-838f-5fe71264f5f4?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Nike,,,adult,White,male,,Kids' Socks,,,Kids' Socks,14.25 EUR,,,,196149232140,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,Nike,Male|Female|Children
DX5075_100_L_CNF,U nk nsw everyday essential ns,"Sportlikust vaatevinklist ajendatud nike sportswear essentiali madalad sokid on kerged, ülimadalad ja pehmed, sobides igapäevaseks kandmiseks. see toode on valmistatud vähemalt 75% taaskasutatud polüesterkiududest. Vaata lähemalt ballzy.eu.",in stock,new,19.00 EUR,https://ballzy.eu/et/product/u-nk-nsw-everyday-essential-ns-dx5075-100-l-cnf,https://o.cropink.com/i/p-i/176f742b-a8a7-479c-b77c-6cd2c0bb112d?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Nike,,,adult,White,male,,Kids' Socks,,,Kids' Socks,14.25 EUR,,,,196148785944,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,Nike,Male|Female|Children
LAH91014_BK_OSZ_CNF,6-panel curved brim nb classic hat,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,in stock,new,24.00 EUR,https://ballzy.eu/et/product/6-panel-curved-brim-nb-classic-hat-lah91014-bk-osz-cnf,https://o.cropink.com/i/p-i/2941389e-e553-449b-84bf-d31381b34d12?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,New Balance,,,adult,Black,male,,Men's Hats,,,Men's Hats,12.00 EUR,,,,192662334255,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,New Balance,Male
162056C_102_10_CNF,Chuck 70 hi,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,in stock,new,99.00 EUR,https://ballzy.eu/et/product/chuck-70-hi-162056c-102-10-cnf,https://o.cropink.com/i/p-i/0a919801-c720-4e06-bd60-4928695bcf11?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,Converse,,,adult,White,male,,Kids' Street Shoes,,,Kids' Street Shoes,59.00 EUR,,,,888755676431,,Vaata lähemalt ballzy.eu,,,,,,,,,,,,,,Lifestyle,in stock,Yes,Converse,Male|Female|Children
