"ID","ID2","Item title","Final URL","Image URL","Item subtitle","Item description","Item category","Price","Sale price","Contextual keywords","Item address","Tracking template","Custom parameter","Final mobile URL","Android app link","iOS app link","iOS app store ID","Formatted price","Formatted sale price"
"HE9505_40_CNF","","Rib cuffed pant","http://ballzy.eu/et/product/rib-cuffed-pant-he9505-40-cnf","https://o.cropink.com/i/p-i/a10bec20-f3cf-428b-8dd3-c34978ef7328","","<html><body><p> nende adidas´i pükste puhul ei saa sa midagi valesti teha - mida sa nendega kannad ja kuhu sa nendega lähed. minimalistlik disain muudab need super mitmekülgseks ja pehme puuvill muudab need uskumatult mugavaks. mõni võiks öelda, et see on ideaalne paar. sest sa võid neis kõvasti lõõgastuda või välja minna ning tunned ja näed mõlemal juhul fantastiliselt välja. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Pants","74.00 EUR","29.00 EUR","adidas Originals;Black;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"DK0A4XDAWHX1_XS_CNF","","Ss mapleton t-shirt w","http://ballzy.eu/et/product/ss-mapleton-t-shirt-w-dk0a4xdawhx1-xs-cnf","https://o.cropink.com/i/p-i/1e45fb16-1797-446d-8d81-781b1c265ea2","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Tees","29.00 EUR","14.00 EUR","Dickies;Multicolored;Lifestyle;in stock;Yes;Dickies;Female","","","","","","","","",""
"VN000D3HBKA1_130_CNF","","Ua old skool","http://ballzy.eu/et/product/ua-old-skool-vn000d3hbka1-130-cnf","https://o.cropink.com/i/p-i/381d6854-a32f-4413-bdcc-83fdfffd4fe9","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","84.00 EUR","63.00 EUR","Vans;Black;Lifestyle;in stock;Yes;Vans;Male|Female","","","","","","","","",""
"DX5074_010_M_CNF","","U nk nsw everyday essential an","http://ballzy.eu/et/product/u-nk-nsw-everyday-essential-an-dx5074-010-m-cnf","https://o.cropink.com/i/p-i/5281ca27-ddcb-4996-9cea-48a64549bfae","","Nike everyday essentiali sokid on kerged ja mitmekülgsed ning neid saa kanda erinevate tegevustega. nad tunduvad jalas pehmed ja nende õhku läbilaskev silmkoes kangas pakub kogu päeva kestvat mugavust. see toode on valmistatud vähemalt 75% taaskasutatud polüesterkiududest. Vaata lähemalt ballzy.eu.","Kids' Socks","19.00 EUR","14.25 EUR","Nike;Black;Lifestyle;in stock;Yes;Nike;Male|Female|Children","","","","","","","","",""
"DX5074_101_M_CNF","","U nk nsw everyday essential an","http://ballzy.eu/et/product/u-nk-nsw-everyday-essential-an-dx5074-101-m-cnf","https://o.cropink.com/i/p-i/3ca8e009-0cf1-40fe-9606-b5c41a884f78","","Nike everyday essentiali sokid on kerged ja mitmekülgsed ning neid saa kanda erinevate tegevustega. nad tunduvad jalas pehmed ja nende õhku läbilaskev silmkoes kangas pakub kogu päeva kestvat mugavust. see toode on valmistatud vähemalt 75% taaskasutatud polüesterkiududest. Vaata lähemalt ballzy.eu.","Kids' Socks","19.00 EUR","14.25 EUR","Nike;White;Lifestyle;in stock;Yes;Nike;Male|Female|Children","","","","","","","","",""
"DX5075_100_L_CNF","","U nk nsw everyday essential ns","http://ballzy.eu/et/product/u-nk-nsw-everyday-essential-ns-dx5075-100-l-cnf","https://o.cropink.com/i/p-i/e4112ce8-2f8a-47cb-91dc-1ebac2f7cf36","","Sportlikust vaatevinklist ajendatud nike sportswear essentiali madalad sokid on kerged, ülimadalad ja pehmed, sobides igapäevaseks kandmiseks. see toode on valmistatud vähemalt 75% taaskasutatud polüesterkiududest. Vaata lähemalt ballzy.eu.","Kids' Socks","19.00 EUR","14.25 EUR","Nike;White;Lifestyle;in stock;Yes;Nike;Male|Female|Children","","","","","","","","",""
"I030740_89XX_XS_CNF","","L/s on u sound shirt jac","http://ballzy.eu/et/product/l-s-on-u-sound-shirt-jac-i030740-89xx-xs-cnf","https://o.cropink.com/i/p-i/2601e4e8-d289-4a22-a75a-7d1096059d32","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Bomber Jackets","139.00 EUR","34.00 EUR","Carhartt WIP;Black;Lifestyle;in stock;Yes;Carhartt WIP;Male","","","","","","","","",""
"LAH91014_BK_OSZ_CNF","","6-panel curved brim nb classic hat","http://ballzy.eu/et/product/6-panel-curved-brim-nb-classic-hat-lah91014-bk-osz-cnf","https://o.cropink.com/i/p-i/45569727-4649-4bec-9c09-885223cf56ff","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Hats","24.00 EUR","12.00 EUR","New Balance;Black;Lifestyle;in stock;Yes;New Balance;Male","","","","","","","","",""
"162056C_102_10_CNF","","Chuck 70 hi","http://ballzy.eu/et/product/chuck-70-hi-162056c-102-10-cnf","https://o.cropink.com/i/p-i/da0f5883-2c99-470c-8f77-ad1be58a9115","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Kids' Street Shoes","99.00 EUR","69.00 EUR","Converse;White;Lifestyle;in stock;Yes;Converse;Male|Female|Children","","","","","","","","",""
"DK0A4XB2BLK1_S_CNF","","Pelican rapids","http://ballzy.eu/et/product/pelican-rapids-dk0a4xb2blk1-s-cnf","https://o.cropink.com/i/p-i/7043ed39-2c8d-40e7-9624-d5c283e07e1e","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Shorts","59.00 EUR","24.00 EUR","Dickies;Black;Lifestyle;in stock;Yes;Dickies;Male","","","","","","","","",""
"DK0A4XK7CH01_S_CNF","","Work shirt ss rec","http://ballzy.eu/et/product/work-shirt-ss-rec-dk0a4xk7ch01-s-cnf","https://o.cropink.com/i/p-i/00ea3f8e-2296-4746-9333-814406cb07bf","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Shirts","59.00 EUR","22.00 EUR","Dickies;Gray;Lifestyle;in stock;Yes;Dickies;Male","","","","","","","","",""
"H04269_4.5_CNF","","Ozelia w","http://ballzy.eu/et/product/ozelia-w-h04269-4-5-cnf","https://o.cropink.com/i/p-i/ac927ed6-71f4-4279-ac3b-f5dbe9cbe871","","<html><body><p> kui kõik peab kusagilt algama, siis ütleme, et 90ndad on üsna kindel lähtepunkt. näiteks need ozelia shoes. nende dna on pärit otse adidase minevikust, kuid nende futuristlik välimus on nüüdseks täiesti täiskasvanud, sest nad on ühevärvilised ja elegantsed. adiprene-padjandus muudab iga sammu mõnusaks. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Street Shoes","139.00 EUR","59.00 EUR","adidas Originals;White;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"HF4778_XL_CNF","","Adv blck wb","http://ballzy.eu/et/product/adv-blck-wb-hf4778-xl-cnf","https://o.cropink.com/i/p-i/a0686fb9-70a7-4367-8d0d-72211defc9b0","","<html><body><p> see adidas adventure tuulepluus on selgelt 80ndate stiilis. erksad värvipungad muudavad selle vaieldamatuks. julgetest paneelidest ja joontest koosneva jope võib lihtsalt ette kujutada, kuidas elurõõmsad toonid paistavad vastu kaljusid - ja just sealt see jope ongi saanud inspiratsiooni: kaljuronimisest. selle kihiga siiski ei ronita. ainult mugavus tänu elegantsele konstruktsioonile ja reguleeritavatele detailidele, mis pakuvad lisakaitset. </p></body></html> Vaata lähemalt ballzy.eu.","Men's Bomber Jackets","109.00 EUR","44.00 EUR","adidas Originals;Multicolored;Lifestyle;in stock;Yes;adidas Originals;Male","","","","","","","","",""
"I030289_0NRFH_26_CNF","","W´ pierce pant straight","http://ballzy.eu/et/product/w-pierce-pant-straight-i030289-0nrfh-26-cnf","https://o.cropink.com/i/p-i/69dc8807-da62-41ec-9a08-5dbb1c983df6","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Pants","119.00 EUR","39.00 EUR","Carhartt WIP;Purple;Lifestyle;in stock;Yes;Carhartt WIP;Female","","","","","","","","",""
"S2108_807_3.5_CNF","","Shadow original","http://ballzy.eu/et/product/shadow-original-s2108-807-3-5-cnf","https://o.cropink.com/i/p-i/d9d10a55-769c-4054-89de-fdf49c2cb920","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Kids' Street Shoes","129.00 EUR","89.00 EUR","Saucony;Beež;Lifestyle;in stock;Yes;Saucony;Male|Female|Children","","","","","","","","",""
"DX5075_911_L_CNF","","U nk nsw everyday essential ns","http://ballzy.eu/et/product/u-nk-nsw-everyday-essential-ns-dx5075-911-l-cnf","https://o.cropink.com/i/p-i/6ce459dc-2f8f-42c4-95f4-46aa1c13c082","","<html><body><p> täiendatud kõikse päeva&hellip; nike sportswear essential ankle socks on disainitud spordi objektiivi kaudu, kerged, ei näita stiili ja pehme tundega, mis on valmis igapäevaseks kandmiseks. see toode on valmistatud vähemalt 75% ulatuses ümbertöödeldud polüesterkiududest&hellip; toote omadused: no-show siluett tagab madala profiili&hellip; kaarepael kontuurib ümber jala, et tagada kindel istuvus&hellip; toote omaduste alapealkirjad: tootedetailid: 98% polüester/2% elastaani. masin Vaata lähemalt ballzy.eu.","Women's Socks","19.00 EUR","14.25 EUR","Nike;White;Lifestyle;in stock;Yes;Nike;Male|Female","","","","","","","","",""
"HC2013_40_CNF","","Tee","http://ballzy.eu/et/product/tee-hc2013-40-cnf","https://o.cropink.com/i/p-i/24c4ba45-1185-4610-8526-b620f641f9c5","","<html><body><p> vabane selle adidas t-särgiga. see on valmistatud 100% orgaanilisest puuvillast, mis tagab mugava tunde, mida võid kanda kogu päeva. klassikalist välimust täiendab soonikuga kaelus.  see t-särk on valmistatud looduslikest ja taastuvatest materjalidest, mis on osa meie teekonnast, mille eesmärk on kujundada piiratud ressursse ja aidata lõpetada plastijäätmete teke. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Tees","39.00 EUR","14.00 EUR","adidas Originals;Beež;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"HF2008_40_CNF","","Relaxed pant","http://ballzy.eu/et/product/relaxed-pant-hf2008-40-cnf","https://o.cropink.com/i/p-i/ffa527f8-258d-4502-a689-d35d67d08120","","<html><body><p> mitte ainult 2022. aasta kollektsioon, always original on igavesti. mitmekülgne stiil, mis jääb püsima neile, kes jäävad truuks.  always original relaxed pants on lõdvestunud näide selle liini keskendumisest modulaarsusele. säärte ääres olevad viskekinnitused võimaldavad teil oma riietust isikupärastada - lihtsalt avage nööp, et näidata oma jalatsid või luua ootamatu külgmine pilu. laia säärega siluett annab ruumi hõlpsaks liikumiseks, samas kui reguleeritav vöökoht hoiab sind ko Vaata lähemalt ballzy.eu.","Women's Pants","94.00 EUR","34.00 EUR","adidas Originals;Green;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"HF2081_40_CNF","","Sweater dress","http://ballzy.eu/et/product/sweater-dress-hf2081-40-cnf","https://o.cropink.com/i/p-i/c6368120-8173-4c06-962e-bcfdf0c9acc2","","<html><body><p> mitte ainult 2022. aasta kollektsioon, always original on igavesti. mitmekülgne stiil, mis jääb püsima neile, kes jäävad truuks.   kollektsiooni rõhuasetus modulaarsele disainile on ilmne always original dressi puhul. luksuslikust prantsuse froteepuuvillast lõigatud, 80ndatest inspireeritud nööbid ees võimaldavad individuaalset sobivust. kandke nööpe avatud kujul, kui soovite lõdvestunud stiili, või lisage määratlust, kinnitades need vöökohale, et saavutada meelitav, tihe istuvus Vaata lähemalt ballzy.eu.","Women's Tees","89.00 EUR","24.00 EUR","adidas Originals;Black;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"CP017_CNF","","Crep protect - mark-on white","http://ballzy.eu/et/product/crep-protect-mark-on-white-cp017-cnf","https://o.cropink.com/i/p-i/640d46d9-b857-46f9-96b9-49fd81229ec4","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Kids' Shoe Care","17.00 EUR","12.75 EUR","Crep Protect;Multicolored;Lifestyle;in stock;Yes;Crep Protect;Male|Female|Children","","","","","","","","",""
"CP018_CNF","","Crep protect - ultimate box pack","http://ballzy.eu/et/product/crep-protect-ultimate-box-pack-cp018-cnf","https://o.cropink.com/i/p-i/33d5d38d-7d0a-4fe1-8edd-e259cdbf0127","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Kids' Shoe Care","49.00 EUR","36.75 EUR","Crep Protect;Multicolored;Lifestyle;in stock;Yes;Crep Protect;Male|Female|Children","","","","","","","","",""
"CP031_CNF","","Crep protect - sneaker shields s","http://ballzy.eu/et/product/crep-protect-sneaker-shields-s-cp031-cnf","https://o.cropink.com/i/p-i/7ecc89b3-0716-4c51-9d20-10f1b734ff84","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Kids' Shoe Care","12.00 EUR","9.00 EUR","Crep Protect;Multicolored;Lifestyle;in stock;Yes;Crep Protect;Male|Female|Children","","","","","","","","",""
"DX5025_100_S_CNF","","U nk nsw everyday essential cr","http://ballzy.eu/et/product/u-nk-nsw-everyday-essential-cr-dx5025-100-s-cnf","https://o.cropink.com/i/p-i/bfc63f4c-fc39-4f64-9f56-4ec8089f1f40","","pehmed poolpikad sokid./>nike'i nike sportswear everyday essential sokid on valmistatud pehmest ja venivast kangast, mis kohandub sinu jalaga, tagades mugavuse kogu päevaks. see toode on tehtud vähemalt 75% ulatuses taaskasutatud polüesterkiududest.dri-fit tehnoloogia aitab hoida su jalad kuivad ja mugavad.tugevdatud kand ja varbaosa pakuvad vastupidavust.strateegiliselt paigutatud võrk materjal lisab hingavust. Vaata lähemalt ballzy.eu.","Kids' Socks","19.00 EUR","14.25 EUR","Nike;White;Lifestyle;in stock;Yes;Nike;Male|Female|Children","","","","","","","","",""
"I030284_89FH_XS_CNF","","W´ santa fe bomber","http://ballzy.eu/et/product/w-santa-fe-bomber-i030284-89fh-xs-cnf","https://o.cropink.com/i/p-i/5a50d77e-3d48-4631-a619-a90d9349e88a","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Bomber Jackets","209.00 EUR","69.00 EUR","Carhartt WIP;Gray;Lifestyle;in stock;Yes;Carhartt WIP;Female","","","","","","","","",""
"S2044_642_3.5_CNF","","Jazz original","http://ballzy.eu/et/product/jazz-original-s2044-642-3-5-cnf","https://o.cropink.com/i/p-i/8844c9f0-d56e-49f8-9dc5-e656022a3cd8","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","119.00 EUR","79.00 EUR","Saucony;Gray;Lifestyle;in stock;Yes;Saucony;Female","","","","","","","","",""
"DB3021_11.5_CNF","","Handball spezial","http://ballzy.eu/et/product/handball-spezial-db3021-11-5-cnf","https://o.cropink.com/i/p-i/e0dd16ed-deac-414c-bebe-882ea95c6813","","<html><body><p> esmakordselt 1979. aastal eliitkäsipallurite jaoks kasutusele võetud kingad on nüüdseks armastatud oma klassikalise stiili tõttu. see versioon on valmistatud lehma mokkast pealsest, mis tagab paindliku tunde. pehme kummist välistald hoiab neid oma vintage-juurtele truuks. </p></body></html> Vaata lähemalt ballzy.eu.","Men's Street Shoes","114.00 EUR","85.50 EUR","adidas Originals;Black;Lifestyle;in stock;Yes;adidas Originals;Male","","","","","","","","",""
"I030014_89XX_S_CNF","","Hewitt vest","http://ballzy.eu/et/product/hewitt-vest-i030014-89xx-s-cnf","https://o.cropink.com/i/p-i/23233ba9-3c57-460b-bd45-9371dbe4e1e6","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Bomber Jackets","189.00 EUR","69.00 EUR","Carhartt WIP;Black;Lifestyle;in stock;Yes;Carhartt WIP;Male","","","","","","","","",""
"10001_100_41_CNF","","Classic","http://ballzy.eu/et/product/classic-10001-100-41-cnf","https://o.cropink.com/i/p-i/30168ab3-3ac6-4f1e-8025-56e2ce180ef5","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Slides","54.00 EUR","40.50 EUR","Crocs;White;Lifestyle;in stock;Yes;Crocs;Male","","","","","","","","",""
"HF2106_40_CNF","","Short leggings","http://ballzy.eu/et/product/short-leggings-hf2106-40-cnf","https://o.cropink.com/i/p-i/3c6a644d-ca93-47cb-931f-8bbbcb7226f3","","<html><body><p> kui sa soovid kokku panna, siis need lühikesed adidas´i sukkpüksid on sulle sobivad. sama kehtib ka siis, kui otsid mugavust, lihtsust või mitmekülgsust. kergelt veniv, kõrge vöökohaga sobivus meelitab keha, on mugav ja elegantse välimusega, mis sobib suurepäraselt kontrastiks ülisuurele jopele või t-särgile. peast varvasteni ühevärviline? miks mitte. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Shorts","44.00 EUR","14.00 EUR","adidas Originals;Red;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"I026235_00HXX_S_CNF","","Chase swim trunks","http://ballzy.eu/et/product/chase-swim-trunks-i026235-00hxx-s-cnf","https://o.cropink.com/i/p-i/57bf46d2-3ef2-4264-829b-652ccfd77df0","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Shorts","59.00 EUR","24.00 EUR","Carhartt WIP;Blue;Lifestyle;in stock;Yes;Carhartt WIP;Male","","","","","","","","",""
"I030018_NOXX_S_CNF","","Montana jacket","http://ballzy.eu/et/product/montana-jacket-i030018-noxx-s-cnf","https://o.cropink.com/i/p-i/ca5a4d09-cf86-4593-9e99-da6907afb3bc","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Bomber Jackets","189.00 EUR","59.00 EUR","Carhartt WIP;Beež;Lifestyle;in stock;Yes;Carhartt WIP;Male","","","","","","","","",""
"DX5075_010_S_CNF","","U nk nsw everyday essential ns","http://ballzy.eu/et/product/u-nk-nsw-everyday-essential-ns-dx5075-010-s-cnf","https://o.cropink.com/i/p-i/0dcbcb7d-370a-492b-b8c0-5aa5276faea5","","<html><body><p> täiendatud kõikse päeva&hellip; nike sportswear essential ankle socks on disainitud spordi objektiivi kaudu, kerged, ei näita stiili ja pehme tundega, mis on valmis igapäevaseks kandmiseks. see toode on valmistatud vähemalt 75% ulatuses ümbertöödeldud polüesterkiududest&hellip; toote omadused: no-show siluett tagab madala profiili&hellip; kaarepael kontuurib ümber jala, et tagada kindel istuvus&hellip; toote omaduste alapealkirjad: tootedetailid: 98% polüester/2% elastaani. masin Vaata lähemalt ballzy.eu.","Kids' Socks","19.00 EUR","10.00 EUR","Nike;Black;Lifestyle;in stock;Yes;Nike;Male|Female|Children","","","","","","","","",""
"I026391_00MXX_XS_CNF","","S/s chase t-shirt","http://ballzy.eu/et/product/s-s-chase-t-shirt-i026391-00mxx-xs-cnf","https://o.cropink.com/i/p-i/6211c1e2-565e-490d-9a48-150d46ae18b4","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Tees","39.00 EUR","29.25 EUR","Carhartt WIP;Gray;Lifestyle;in stock;Yes;Carhartt WIP;Male","","","","","","","","",""
"CQ9512_010_MISC_CNF","","U nsw h86 cap jdi wash cap","http://ballzy.eu/et/product/u-nsw-h86-cap-jdi-wash-cap-cq9512-010-misc-cnf","https://o.cropink.com/i/p-i/2a77b296-f395-46ca-a353-024e103044e8","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Hats","29.00 EUR","21.75 EUR","Nike;Black;Lifestyle;in stock;Yes;Nike;Male|Female","","","","","","","","",""
"DM9650_001_4Y_CNF","","Air jordan 1 mid ss gs","http://ballzy.eu/et/product/air-jordan-1-mid-ss-gs-dm9650-001-4y-cnf","https://o.cropink.com/i/p-i/eb21c82b-8ce4-4de4-9836-fb49ca003a12","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Kids' Street Shoes","109.00 EUR","59.00 EUR","Jordan;Red;Lifestyle;in stock;Yes;Jordan;Female|Children","","","","","","","","",""
"I020074_8902_30_30_CNF","","Master pant","http://ballzy.eu/et/product/master-pant-i020074-8902-30-30-cnf","https://o.cropink.com/i/p-i/a6b104f9-10eb-4e09-ac02-cbbea204869a","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Pants","89.00 EUR","44.00 EUR","Carhartt WIP;Black;Lifestyle;in stock;Yes;Carhartt WIP;Male","","","","","","","","",""
