item_id,title,description,url,brand,seller_name,image_url,availability,price,sale_price,is_ads_eligible,ads_metadata
84-353Z_CNF,Highlight red/blue,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/highlight-red-blue-84-353z-cnf,Spalding,Ballzy,https://o.cropink.com/i/p-i/5fd216c1-6de2-4785-ac89-a7bf54ef81bb?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,24.95 EUR,,true,"{""business_line"":""basketball"",""brand"":""Spalding"",""color"":""Multicolored"",""product_type"":""Kids' Basketballs"",""google_product_category"":""Kids' Basketballs"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Spalding"",""custom_label_4"":""Male|Female|Children""}"
84-355Z_CNF,Highlight black/gold,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/highlight-black-gold-84-355z-cnf,Spalding,Ballzy,https://o.cropink.com/i/p-i/204bc5e4-0e9a-4af5-8797-865945a3c3aa?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,24.95 EUR,,true,"{""business_line"":""basketball"",""brand"":""Spalding"",""color"":""Multicolored"",""product_type"":""Kids' Basketballs"",""google_product_category"":""Kids' Basketballs"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Spalding"",""custom_label_4"":""Male|Female|Children""}"
84-372Z_CNF,Graffity green/yellow,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/graffity-green-yellow-84-372z-cnf,Spalding,Ballzy,https://o.cropink.com/i/p-i/50c8fbbd-89a4-43e0-91fb-67328be34e50?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,22.95 EUR,,true,"{""business_line"":""basketball"",""brand"":""Spalding"",""color"":""Multicolored"",""product_type"":""Kids' Basketballs"",""google_product_category"":""Kids' Basketballs"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Spalding"",""custom_label_4"":""Male|Female|Children""}"
84-409Z_CNF,Marble black/pink,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/marble-black-pink-84-409z-cnf,Spalding,Ballzy,https://o.cropink.com/i/p-i/d9c659c0-53a5-4546-a412-e0c4dd6b103f?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,22.95 EUR,,true,"{""business_line"":""basketball"",""brand"":""Spalding"",""color"":""Multicolored"",""product_type"":""Kids' Basketballs"",""google_product_category"":""Kids' Basketballs"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Spalding"",""custom_label_4"":""Male|Female|Children""}"
84-421Z_CNF,Tf-150 varsity fiba,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/tf-150-varsity-fiba-84-421z-cnf,Spalding,Ballzy,https://o.cropink.com/i/p-i/d30c02e3-3583-4e61-9a54-ee61d0c533fb?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,17.95 EUR,,true,"{""business_line"":""basketball"",""brand"":""Spalding"",""color"":""Multicolored"",""product_type"":""Kids' Basketballs"",""google_product_category"":""Kids' Basketballs"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Spalding"",""custom_label_4"":""Male|Female|Children""}"
84-423Z_CNF,Tf-150 varsity fiba,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/tf-150-varsity-fiba-84-423z-cnf,Spalding,Ballzy,https://o.cropink.com/i/p-i/dc86e1a6-95ed-40b2-849a-8d5c036f2d55?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,17.95 EUR,,true,"{""business_line"":""basketball"",""brand"":""Spalding"",""color"":""Multicolored"",""product_type"":""Kids' Basketballs"",""google_product_category"":""Kids' Basketballs"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Spalding"",""custom_label_4"":""Male|Female|Children""}"
84-437Z_CNF,Street phantom,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/street-phantom-84-437z-cnf,Spalding,Ballzy,https://o.cropink.com/i/p-i/057511da-2160-4349-a9dd-6629e998fb0a?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,24.95 EUR,,true,"{""business_line"":""basketball"",""brand"":""Spalding"",""color"":""Multicolored"",""product_type"":""Kids' Basketballs"",""google_product_category"":""Kids' Basketballs"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Spalding"",""custom_label_4"":""Male|Female|Children""}"
84-506Z_CNF,Tf-150 euroleague,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/tf-150-euroleague-84-506z-cnf,Spalding,Ballzy,https://o.cropink.com/i/p-i/15df16f4-9a59-45e7-8ce2-e19895512748?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,19.95 EUR,,true,"{""business_line"":""basketball"",""brand"":""Spalding"",""color"":""Multicolored"",""product_type"":""Kids' Basketballs"",""google_product_category"":""Kids' Basketballs"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Spalding"",""custom_label_4"":""Male|Female|Children""}"
84-508Z_CNF,Tf-150 euroleague,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/tf-150-euroleague-84-508z-cnf,Spalding,Ballzy,https://o.cropink.com/i/p-i/501dd319-6174-4fed-9229-140056300d5e?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,19.95 EUR,,true,"{""business_line"":""basketball"",""brand"":""Spalding"",""color"":""Multicolored"",""product_type"":""Kids' Basketballs"",""google_product_category"":""Kids' Basketballs"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Spalding"",""custom_label_4"":""Male|Female|Children""}"
84-557Z_CNF,Graffity green/yellow,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/graffity-green-yellow-84-557z-cnf,Spalding,Ballzy,https://o.cropink.com/i/p-i/0743312f-b6cd-46c5-a8ef-a576f5bbbbeb?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,22.95 EUR,,true,"{""business_line"":""basketball"",""brand"":""Spalding"",""color"":""Multicolored"",""product_type"":""Kids' Basketballs"",""google_product_category"":""Kids' Basketballs"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Spalding"",""custom_label_4"":""Male|Female|Children""}"
84-588Z_CNF,Commander,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/commander-84-588z-cnf,Spalding,Ballzy,https://o.cropink.com/i/p-i/072bba6f-5011-4997-88fa-d4e8bbf8c917?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,22.95 EUR,,true,"{""business_line"":""basketball"",""brand"":""Spalding"",""color"":""Multicolored"",""product_type"":""Kids' Basketballs"",""google_product_category"":""Kids' Basketballs"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Spalding"",""custom_label_4"":""Male|Female|Children""}"
DD1913_010_S_CNF,M np df tight,"kerge tugevus, tugevus, mis on ette nähtud jõudluseks&hellip; nike pro dri-fit sukkpüksid ümbritsevad sind kerge kangaga, mis aitab sul tunda end kuivana, jahedana ja toetab sind alates soojendusest kuni jahedate treeninguteni. need on valmistatud vähemalt 75% ulatuses taaskasutatud polüesterkiududest, mille veniv disain aitab teil liikuda täie intensiivsusega ka kõige raskemate treeningute või võistluste ajal&hellip; toote omadused: need on valmistatud vähemalt 75% ulatuses taas Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/m-np-df-tight-dd1913-010-s-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/c0ed1a0a-fca3-4c21-ba45-fffeaa323b70?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,49.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Black"",""product_type"":""Men's Leggings"",""google_product_category"":""Men's Leggings"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
DD1988_100_S_CNF,M np df top sl tight,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/m-np-df-top-sl-tight-dd1988-100-s-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/1e8311f1-65ca-4d45-8e1c-257421db17d9?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,39.00 EUR,29.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""White"",""product_type"":""Men's Leggings"",""google_product_category"":""Men's Leggings"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
N100408687807_7_CNF,Nike elite championship 8p 2.0,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/nike-elite-championship-8p-2-0-n100408687807-7-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/7b4373af-bb58-4972-ae6c-ae08c3878375?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,84.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Orange"",""product_type"":""Kids' Basketballs"",""google_product_category"":""Kids' Basketballs"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Nike"",""custom_label_4"":""Male|Female|Children""}"
DD1988_068_S_CNF,M np df top sl tight,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/m-np-df-top-sl-tight-dd1988-068-s-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/9aee9d8d-1a45-40ea-b3b4-3cde393a702c?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,39.00 EUR,22.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Gray"",""product_type"":""Men's Leggings"",""google_product_category"":""Men's Leggings"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male""}"
N1007493_010_1SIZE_CNF,Nike swoosh scarf 2.0 sail/pin,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/nike-swoosh-scarf-2-0-sail-pin-n1007493-010-1size-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/93046610-ae36-437a-a187-5ab73cd4c9e3?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,34.00 EUR,19.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Black"",""product_type"":""Kids' Accessories"",""google_product_category"":""Kids' Accessories"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male|Female|Children""}"
DN3314_063_S_CNF,U nk evryday plus cush footie,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/u-nk-evryday-plus-cush-footie-dn3314-063-s-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/c214a10f-fda2-46d1-9235-756142308250?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,19.00 EUR,10.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Gray"",""product_type"":""Men's Socks"",""google_product_category"":""Men's Socks"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male|Female|Children""}"
GX6886_7_CNF,D.o.n. issue 4,"korvpalli tulevik seisnebki kiiruses ja donovan mitchell on väga kiire. need mitchelli ja adidas basketi allkirjastatud kingad on loodud spetsiaalselt selleks, et tõsta ühe mängu kiireima ja dünaamilisema skooreri liikumist. ultralight lightstrike ühendab lightlocki pealse, mis tagab mugava istuvuse ja liikumissüsteemi, mis ei kaalu sind. ainulaadne kummist välistald on loodud tekitama haardumist seal, kus seda kõige rohkem vajate, nii et iga kõva lõikuse ja peapöörde puhul on tä Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/d-o-n-issue-4-gx6886-7-cnf,adidas Performance,Ballzy,https://o.cropink.com/i/p-i/89e7c424-aa3a-41c3-b4a4-a3939e24e9f8?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,139.00 EUR,49.00 EUR,true,"{""business_line"":""basketball"",""brand"":""adidas Performance"",""color"":""Gray"",""product_type"":""Men's Basketball Shoes"",""google_product_category"":""Men's Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""adidas Performance"",""custom_label_4"":""Male""}"
DX9632_100_S_CNF,U j ed cush poly crew 3pr 144,"Sinu igapäevased sokid, mis on pehmed ja usaldusväärsed. higistamisvastane tehnoloogia hoiab jalad jahedad ja kuivad, samal ajal kui tihedalt istuv võlvi ümber olev riba pakub tuge.polsterdus eesmise jala ja kanna all aitab vähendada treeningu mõju. kaare ümber olev pael on kindlalt toetav. peal olev hingav kudumismuster lisab ventilatsiooni. tugevdatud kand ja varvas on loodud püsima. Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/u-j-ed-cush-poly-crew-3pr-144-dx9632-100-s-cnf,Jordan,Ballzy,https://o.cropink.com/i/p-i/877ee776-8f8f-4f79-890d-cba2647c7beb?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,24.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Jordan"",""color"":""White"",""product_type"":""Men's Socks"",""google_product_category"":""Men's Socks"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Jordan"",""custom_label_4"":""Male|Female|Children""}"
GZ2013_4_CNF,Harden vol. 6 j,"löö siis, kui su vastane seda kõige vähem ootab. sõida ääreni, tõmba sügavalt ja jäta kaitsjad maha - täpselt nagu james harden. need juunioride adidas korvpallijalatsid on valmistatud boostiga, mis annab sulle vajalikku energiat alates avavilest kuni lisaaja viimaste sekunditeni. esijalal ja kannal olevad paelad annavad sulle kogu mängu vältel kindla tunnetuse. valmistatud osaliselt ringlussevõetud materjalist, mis on saadud tootmisjäätmetest, nt lõikamisjäätmetest, ja tarbimis Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/harden-vol-6-j-gz2013-4-cnf,adidas Performance,Ballzy,https://o.cropink.com/i/p-i/ba8b4e94-ebf2-4dc7-b9c1-e9c87da1dc5c?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,149.00 EUR,59.00 EUR,true,"{""business_line"":""basketball"",""brand"":""adidas Performance"",""color"":""Yellow"",""product_type"":""Kids' Basketball Shoes"",""google_product_category"":""Kids' Basketball Shoes"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""adidas Performance"",""custom_label_4"":""Children""}"
DX9655_010_S_CNF,U j ed cush poly ankle 3pr 144,Need madalad õhku läbilaskvate paneelide ja higi ära juhtiva tehnoloogiaga sokid hoiavad jalad kuivad ja jahutatud. võlvi ümber mõnusalt liibuvad sokid toestavad jalga. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/u-j-ed-cush-poly-ankle-3pr-144-dx9655-010-s-cnf,Jordan,Ballzy,https://o.cropink.com/i/p-i/c1b76916-dfa5-4e54-8cbd-f59f649bcafd?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,24.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Jordan"",""color"":""Black"",""product_type"":""Men's Socks"",""google_product_category"":""Men's Socks"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Jordan"",""custom_label_4"":""Male|Female|Children""}"
DX9655_100_S_CNF,U j everyday cush poly ankle 3,Need madalad õhku läbilaskvate paneelide ja higi ära juhtiva tehnoloogiaga sokid hoiavad jalad kuivad ja jahutatud. võlvi ümber mõnusalt liibuvad sokid toestavad jalga. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/u-j-everyday-cush-poly-ankle-3-dx9655-100-s-cnf,Jordan,Ballzy,https://o.cropink.com/i/p-i/0734d174-4ff8-443b-bed3-5570d754854e?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,24.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Jordan"",""color"":""White"",""product_type"":""Men's Socks"",""google_product_category"":""Men's Socks"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Jordan"",""custom_label_4"":""Male|Female|Children""}"
SX7673_010_L_CNF,U nk everyday cush ns 3pr 132,"mugavus ja tugevus&hellip; nike everyday cushioned sokid annavad jõudu treeningule. paks froteepõhi annab sulle lisamugavust jalaharjutuste ja tõstete tegemiseks, samas kui ribiline kaareriba ümbritseb sinu keskjalga, et tagada toetav tunne&hellip; toote omadused: dri-fit tehnoloogia aitab hoida jalad kuivana ja mugavalt&hellip; paks froteepõhi pakub mugavust ja löögiabi&hellip; ribitud kaarevöönd pakub toetavat tunnet&hellip; nähtamatu siluett annab madala profiili&hellip; toote Vaata lähemalt ballzy.eu.",https://ballzy.eu/et/product/u-nk-everyday-cush-ns-3pr-132-sx7673-010-l-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/e80a7143-aa01-4ba2-bbfe-0af672d764cd?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,19.00 EUR,12.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Black"",""product_type"":""Men's Socks"",""google_product_category"":""Men's Socks"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male|Female|Children""}"
77-103Z_CNF,Tf-500 euroleague size 5,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/tf-500-euroleague-size-5-77-103z-cnf,Spalding,Ballzy,https://o.cropink.com/i/p-i/88a2ed77-df52-43f9-8b70-7e75067e33df?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,46.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Spalding"",""color"":""Multicolored"",""product_type"":""Kids' Basketballs"",""google_product_category"":""Kids' Basketballs"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Spalding"",""custom_label_4"":""Male|Female|Children""}"
76-927Z_CNF,Super elite,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/super-elite-76-927z-cnf,Spalding,Ballzy,https://o.cropink.com/i/p-i/6461632c-9027-4bea-9c2c-393497f98ad9?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,43.00 EUR,,true,"{""business_line"":""basketball"",""brand"":""Spalding"",""color"":""Multicolored"",""product_type"":""Kids' Basketballs"",""google_product_category"":""Kids' Basketballs"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""No"",""custom_label_3"":""Spalding"",""custom_label_4"":""Male|Female|Children""}"
N1000672_010_S_CNF,Nike pro open knee strap sleev,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,https://ballzy.eu/et/product/nike-pro-open-knee-strap-sleev-n1000672-010-s-cnf,Nike,Ballzy,https://o.cropink.com/i/p-i/39e2783a-3c0f-4ffb-b073-0800b535c208?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in_stock,44.00 EUR,24.00 EUR,true,"{""business_line"":""basketball"",""brand"":""Nike"",""color"":""Black"",""product_type"":""Kids' Accessories"",""google_product_category"":""Kids' Accessories"",""custom_label_0"":""Basketball"",""custom_label_1"":""in stock"",""custom_label_2"":""Yes"",""custom_label_3"":""Nike"",""custom_label_4"":""Male|Female|Children""}"
